identificador,precio_lici,precio_adj_sin_imp,tipo_cont,tipo_pro
3005882,203587.5,39957.44,Servicios,Abierto
3005914,309547.21,45.0,Servicios,Abierto
3005972,190082.64,181909.99,Servicios,Abierto
3006098,408000.0,170000.0,Suministros,Abierto
3006103,325000.0,290700.0,Suministros,Abierto
3006104,350000.0,345000.0,Suministros,Abierto
3011384,98000.0,97340.0,Servicios,Abierto
3011397,212340.99,118313.16,Suministros,Abierto
3011603,28637.6,19751.06,Suministros,Abierto simplificado
3011714,176400.0,40950.0,Suministros,Abierto
3017077,11663.0,11364.0,Servicios,Abierto simplificado
3017169,365670.75,362241.62,Servicios,Abierto
3017174,363000.0,303013.19,Suministros,Abierto
3109978,233240.91,186592.72,Obras,Abierto simplificado
3110038,154415.45,9.99,Servicios,Abierto
3110135,202730.0,77298.0,Servicios,Abierto
3110226,465000.0,69641.07,Servicios,Abierto
3209640,105385.39,86445.53,Obras,Abierto simplificado
3209773,139530.58,130082.75,Obras,Abierto simplificado
3209923,39312.0,4.15,Servicios,Abierto simplificado
3252788,380616.49,287800.0,Obras,Abierto
3252798,36000.0,12000.0,Servicios,Abierto simplificado
3259357,72000.0,14000.0,Servicios,Abierto
3259427,121000.0,60500.0,Servicios,Abierto
3259446,192000.0,187780.0,Suministros,Abierto simplificado
3265948,41008.87,28816.0,Obras,Abierto simplificado
3266021,96000.0,23800.0,Suministros,Abierto
3266091,336044.76,316334.64,Suministros,Abierto
3266158,40000.0,20000.0,Servicios,Abierto
3270910,541180.0,270570.0,Servicios,Abierto
3272152,16528.61,14338.5,Servicios,Abierto
3272251,66800.0,27790.0,Servicios,Abierto
3272381,49586.76,12396.69,Suministros,Abierto simplificado
3277202,103210.0,57192.0,Servicios,Abierto
3277211,141425.37,105281.95,Obras,Abierto simplificado
3277329,80045.46,62227.0,Obras,Abierto simplificado
3277410,247933.88,212930.45,Obras,Abierto simplificado
3282501,70015.0,52023.0,Servicios,Abierto simplificado
3282522,159235.31,122929.66,Obras,Abierto simplificado
3282593,28500.0,21063.39,Servicios,Abierto
3282633,148643.25,53440.79,Servicios,Abierto
3282661,310310.0,108461.36,Servicios,Abierto
3282730,25000.0,8560.0,Servicios,Abierto simplificado
3282747,121457.4,78187.0,Servicios,Abierto
3282751,48000.0,21828.0,Servicios,Abierto simplificado
3288035,143454.45,56953.0,Servicios,Abierto
3288051,149946.0,68157.6,Suministros,Abierto
3288209,511560.0,222648.72,Servicios,Abierto
3296062,90720.0,4480.0,Servicios,Abierto simplificado
3296257,69000.0,27000.0,Servicios,Abierto
3296278,29752.07,21905.28,Servicios,Abierto simplificado
3296307,231404.96,231404.96,Suministros,Abierto
3303552,234200.0,234000.0,Suministros,Abierto
3303582,34800.0,32016.0,Servicios,Abierto simplificado
3303586,99173.52,20661.15,Servicios,Abierto
3303644,95041.31,59500.0,Obras,Abierto
3303690,205202.32,127377.74,Obras,Abierto
3303777,369947.28,166476.27,Servicios,Abierto
3303882,400000.0,141000.0,Servicios,Abierto
3316201,37440.0,10920.0,Servicios,Abierto
3316242,143642.44,69784.0,Servicios,Abierto
3316292,49611.98,39441.52,Servicios,Abierto
3316352,181818.18,140575.74,Suministros,Abierto
3322306,280000.0,111292.0,Servicios,Abierto
3322314,408240.0,204120.0,Servicios,Abierto
3322319,189105.84,126070.56,Servicios,Abierto
3322408,277685.95,138842.97,Servicios,Abierto
3322502,40051.0,31900.0,Servicios,Abierto simplificado
3322534,164185.06,162384.04,Obras,Abierto simplificado
3322540,20268.89,16200.0,Servicios,Abierto simplificado
3328361,127492.94,37975.91,Servicios,Abierto
3328627,204750.0,47125.0,Servicios,Abierto
3328683,60852.12,50291.0,Obras,Abierto simplificado
3328696,19000.0,3140.49,Obras,Abierto simplificado
3328734,469200.0,334101.05,Suministros,Abierto
3335644,65544.79,55682.55,Obras,Abierto simplificado
3335707,67000.0,55000.0,Servicios,Abierto
3335765,47328.0,16000.0,Suministros,Abierto
3335809,235355.36,160000.0,Obras,Abierto simplificado
3335917,317094.0,225708.59,Suministros,Abierto
3340739,180003.3,36766.92,Servicios,Abierto
3340765,31496.04,31400.0,Obras,Abierto
3340828,95206.61,65.0,Servicios,Abierto simplificado
3345858,344000.0,107132.04999999999,Servicios,Abierto
3346152,10600.13,7475.0,Servicios,Abierto simplificado
3352333,340000.0,53117.66,Servicios,Abierto
3352381,20661.16,18228.97,Obras,Abierto simplificado
3352431,33946.95,20223.0,Servicios,Abierto simplificado
3352496,24793.39,24793.39,Servicios,Abierto simplificado
3352587,281250.0,53000.0,Servicios,Abierto
3358294,65212.27,55367.67,Obras,Abierto
3358422,201560.4,93700.0,Servicios,Abierto
3358458,357954.55,357954.55,Servicios,Abierto
3364550,61600.0,26210.8,Servicios,Abierto simplificado
3364579,336223.42,203415.17,Servicios,Abierto
3365666,283566.75,283566.75,Obras,Abierto
3365773,33057.85,33057.73,Obras,Abierto simplificado
3365932,31470.08,9834.4,Servicios,Abierto simplificado
3366004,522880.09,308362.63,Servicios,Abierto
3366044,55540.0,10413.72,Servicios,Abierto simplificado
3371814,108540.0,81405.0,Servicios,Abierto
3371820,30600.0,19200.0,Servicios,Abierto simplificado
3371846,108010.68,29440.0,Servicios,Abierto
3371954,19834.71,16300.0,Obras,Abierto simplificado
3371989,79900.0,61922.5,Obras,Abierto simplificado
3371996,34500.0,28677.0,Suministros,Abierto simplificado
3372052,462433.0,323702.58,Servicios,Abierto
3378215,15000.0,13000.0,Servicios,Abierto simplificado
3378226,377752.79,276880.0,Obras,Abierto
3378242,97458.96,43120.0,Servicios,Abierto simplificado
3378298,82818.99,13140.0,Servicios,Abierto simplificado
3378437,200000.0,200000.0,Suministros,Abierto
3384039,407972.24,196848.0,Servicios,Abierto
3384153,249136.6,186380.42,Obras,Abierto simplificado
3384349,427524.4,353434.42,Obras,Abierto
3389581,36765.7,18720.0,Servicios,Abierto simplificado
3389590,66878.0,43751.59,Servicios,Abierto
3389626,110000.0,99440.0,Servicios,Abierto
3389712,580612.5,282072.0,Servicios,Abierto
3389836,36000.0,15840.0,Servicios,Abierto simplificado
3389837,193039.18,87718.4,Suministros,Abierto
3394553,51200.0,39614.0,Servicios,Abierto
3394714,195082.94,134517.0,Suministros,Abierto
3395918,87920.0,58800.0,Servicios,Abierto simplificado
3396039,132231.4,50868.0,Servicios,Abierto
3401452,94998.89,85596.0,Obras,Abierto simplificado
3401476,59616.0,47700.0,Servicios,Abierto simplificado
3401550,156250.0,33105.91,Servicios,Abierto
3401682,28000.0,9828.0,Servicios,Abierto simplificado
3401695,35422.58,26200.0,Obras,Abierto simplificado
3401764,107546.78,107546.78,Suministros,Abierto
3406885,7980.0,7980.0,Servicios,Abierto simplificado
3406977,67768.6,54200.0,Servicios,Abierto
3407037,80975.2,40487.6,Servicios,Abierto simplificado
3407158,16828.56,6156.0,Servicios,Abierto simplificado
3413138,39608.35,31686.66,Obras,Abierto simplificado
3413393,478873.39,89623.47,Servicios,Abierto
3418823,132000.0,62500.0,Servicios,Abierto
3418862,305279.74,244162.7,Obras,Abierto simplificado
3418956,281437.82,117801.73,Servicios,Abierto
3419077,440086.38,337820.0,Obras,Abierto simplificado
3424145,22500.0,6700.0,Servicios,Abierto simplificado
3424178,425304.0,202019.4,Suministros,Abierto
3424187,96000.0,70000.0,Servicios,Abierto
3424303,24793.38,24793.379999999997,Suministros,Abierto simplificado
3424438,403200.0,112500.0,Servicios,Abierto
3424464,283200.0,60000.0,Servicios,Abierto
3424486,341000.0,238900.0,Servicios,Abierto
3431229,166047.33,38.74,Servicios,Abierto
3439560,219315.2,105440.0,Suministros,Abierto
3439936,287412.83,269679.82999999996,Obras,Abierto simplificado
3452749,498500.0,174800.0,Servicios,Abierto
3452787,41322.3,39953.25,Suministros,Abierto simplificado
3452808,87320.0,40600.0,Servicios,Abierto simplificado
3452954,234166.8,111508.0,Servicios,Abierto
3452998,277381.82,53371.44,Suministros,Abierto
3453054,154000.0,114879.96,Suministros,Abierto
3462373,99793.39,43100.0,Servicios,Abierto simplificado
3462377,183854.25,37230.0,Servicios,Abierto
3462396,569689.25,237370.52,Servicios,Abierto
3462399,252429.75,201607.78,Obras,Abierto simplificado
3462454,16200.0,10800.0,Suministros,Abierto simplificado
3462494,77280.0,37920.0,Servicios,Abierto
3462525,112754.9,73357.57,Obras,Abierto simplificado
3469863,76133.09,74470.04,Obras,Abierto simplificado
3469868,148358.4,56048.0,Servicios,Abierto
3469914,24793.39,21000.0,Servicios,Abierto
3469956,82300.0,19725.0,Servicios,Abierto
3470020,172833.0,90500.0,Servicios,Abierto
3470034,19834.71,17841.2,Suministros,Abierto simplificado
3470063,51936.0,23800.0,Suministros,Abierto simplificado
3470081,82807.7,17717.0,Servicios,Abierto
3470086,328000.0,139000.0,Servicios,Abierto
3476541,18486.6,4621.65,Servicios,Abierto simplificado
3476550,55079.27,45383.12,Obras,Abierto simplificado
3484018,174442.15,144786.99,Obras,Abierto simplificado
3484024,83524.39,66819.51,Obras,Abierto simplificado
3484036,79678.93,72574.17,Obras,Abierto simplificado
3484045,186404.96,147166.72,Obras,Abierto simplificado
3484051,206400.83,163159.85,Obras,Abierto simplificado
3484075,364525.45,72905.1,Servicios,Abierto
3484241,177000.0,39000.0,Servicios,Abierto
3484304,550000.0,110000.0,Servicios,Abierto
3488292,305453.56,140254.0,Servicios,Abierto
3488302,417147.76,230124.0,Suministros,Abierto
3489306,336430.08,140022.6,Suministros,Abierto
3490282,40000.0,16410.0,Servicios,Abierto simplificado
3490297,185950.4,26665.29,Servicios,Abierto
3493418,325782.6,148083.0,Servicios,Abierto
3493447,97206.36,74074.0,Servicios,Abierto simplificado
3493476,140000.0,61420.0,Servicios,Abierto
3493484,61776.0,19202.4,Servicios,Abierto simplificado
3493554,94214.88,62809.92,Suministros,Abierto simplificado
3493557,123000.0,85271.17,Servicios,Abierto
3493583,219662.0,52176.64,Servicios,Abierto
3493595,48165.28,22396.86,Servicios,Abierto
3493601,57848.54,48700.0,Suministros,Abierto
3493618,107499.18,100061.0,Suministros,Abierto
3493657,100000.0,99800.0,Servicios,Abierto
3497980,14910.0,11555.0,Suministros,Abierto simplificado
3498079,92357.14,77000.0,Obras,Abierto simplificado
3498129,113568.0,55442.4,Servicios,Abierto
3498162,322146.0,281652.25,Obras,Abierto
3498221,24793.4,10536.54,Suministros,Abierto simplificado
3502926,154733.4,49914.0,Suministros,Abierto
3503032,24793.39,24793.39,Suministros,Abierto simplificado
3503081,24793.39,22022.6,Suministros,Abierto
3503089,465000.0,268559.5,Servicios,Abierto
3503152,128603.84,27599.1,Servicios,Abierto
3503172,36940.0,24045.0,Servicios,Abierto
3507584,378100.0,63042.24,Servicios,Abierto
3507589,204725.0,119149.95,Servicios,Abierto
3507596,315470.78,234237.06,Obras,Abierto
3507659,87396.7,72862.63,Obras,Abierto simplificado
3507755,78000.0,78000.0,Servicios,Abierto simplificado
3507779,5439.41,4378.9,Obras,Abierto simplificado
3507809,204096.75,84450.7,Servicios,Abierto
3507820,112498.34,37995.13,Servicios,Abierto
3510861,581278.08,201084.28,Servicios,Abierto
3512090,100251.43,87959.03,Obras,Abierto
3512183,360000.0,118800.0,Suministros,Abierto
3512288,480000.0,180864.0,Servicios,Abierto
3512293,536350.0,315500.0,Suministros,Abierto
3522404,345454.56,172727.28,Servicios,Abierto
3522432,71000.0,57900.0,Obras,Abierto simplificado
3522471,49480.0,12156.0,Servicios,Abierto
3522488,115632.75,110192.07,Obras,Abierto
3522553,28000.0,5754.76,Servicios,Abierto simplificado
3530008,31500.0,31500.0,Suministros,Abierto simplificado
3530030,66000.0,12274.0,Servicios,Abierto simplificado
3530115,201300.0,29940.0,Suministros,Abierto
3530129,377000.0,47500.0,Suministros,Abierto
3535757,93631.01,42559.55,Suministros,Abierto
3535857,24793.39,24793.39,Suministros,Abierto simplificado
3535899,559340.2,143782.56,Suministros,Abierto
3535955,48545.45,32150.91,Servicios,Abierto simplificado
3535965,37342.8,18490.0,Servicios,Abierto simplificado
3543214,127272.72,62636.36,Servicios,Abierto
3543218,79998.02,39999.01,Suministros,Abierto simplificado
3543270,283636.36,139090.9,Servicios,Abierto
3543316,311358.28,237600.0,Servicios,Abierto
3543369,16800.0,10793.25,Servicios,Abierto simplificado
3551346,99974.4,24422.4,Servicios,Abierto
3551471,58000.0,29000.0,Servicios,Abierto
3551536,53600.0,13400.0,Servicios,Abierto
3559191,80391.98,67200.0,Servicios,Abierto
3565180,94426.5,93936.3,Obras,Abierto simplificado
3565191,200000.0,71720.0,Servicios,Abierto
3565214,64485.98,30600.0,Servicios,Abierto simplificado
3565274,23140.0,15945.0,Servicios,Abierto simplificado
3565329,35000.0,35000.0,Suministros,Abierto simplificado
3565386,32640.0,32640.0,Servicios,Abierto
3565487,174357.7,106937.0,Servicios,Abierto
3565507,55500.0,52641.0,Servicios,Abierto simplificado
3571193,522810.0,86692.25,Servicios,Abierto
3571265,96000.0,54000.0,Servicios,Abierto simplificado
3571319,130909.74,106701.36,Obras,Abierto simplificado
3571485,294800.0,132470.0,Servicios,Abierto
3571557,454676.5,152000.0,Servicios,Abierto
3571572,440483.33,225747.71,Servicios,Abierto
3577064,332068.88,215909.98,Obras,Abierto simplificado
3577085,524605.2,349736.2,Servicios,Abierto
3577105,119834.71,87970.65,Obras,Abierto simplificado
3577108,43600.0,17800.0,Servicios,Abierto
3582420,175164.0,33903.15,Servicios,Abierto
3582450,123966.94,97806.5,Obras,Abierto
3582492,138000.0,65000.0,Servicios,Abierto
3582535,115765.29,69750.0,Servicios,Abierto
3582651,55000.0,8400.0,Servicios,Abierto simplificado
3587435,255740.0,102296.0,Servicios,Abierto
3592275,46590.0,33120.0,Servicios,Abierto simplificado
3592517,256000.0,46768.0,Servicios,Abierto
3592523,360000.0,310031.96,Servicios,Abierto
3597526,20000.0,13599.85,Servicios,Abierto simplificado
3597766,11933.46,3977.77,Servicios,Abierto
3597810,123040.2,75674.52,Obras,Abierto simplificado
3597838,15400.0,15400.0,Servicios,Abierto simplificado
3602319,40320.0,40320.0,Suministros,Abierto simplificado
3602330,67201.92,55247.52,Servicios,Abierto simplificado
3602364,211791.02,29162.04,Servicios,Abierto
3602422,220000.0,54900.0,Servicios,Abierto
3602529,63936.0,14385.6,Servicios,Abierto simplificado
3602565,364418.75,364418.75,Servicios,Abierto
3602566,149850.0,94900.0,Servicios,Abierto
3602571,293464.92,139745.2,Suministros,Abierto
3602684,285587.78,209050.25,Servicios,Abierto
3612254,45500.0,25000.0,Servicios,Abierto
3612271,66000.0,23300.0,Servicios,Abierto simplificado
3612319,74380.17,40500.0,Servicios,Abierto simplificado
3612334,193998.0,33720.0,Servicios,Abierto
3612342,201566.8,78741.63,Servicios,Abierto
3618171,44000.0,38967.24,Servicios,Abierto simplificado
3618235,562834.8,281417.4,Servicios,Abierto
3618277,148760.34,81355.38,Servicios,Abierto
3618301,47851.34,22008.0,Servicios,Abierto simplificado
3618308,19834.71,10909.1,Servicios,Abierto
3618458,55814.4,23256.0,Suministros,Abierto
3623586,21922.77,19388.32,Suministros,Abierto simplificado
3623611,44000.0,19226.0,Suministros,Abierto simplificado
3623671,111180.98,88522.3,Obras,Abierto simplificado
3623772,19800.0,3168.0,Servicios,Abierto simplificado
3623872,204080.0,68565.6,Servicios,Abierto
3629857,204852.28,115.0,Servicios,Abierto
3629902,32486.4,32161.53,Servicios,Abierto simplificado
3629942,37200.0,8648.0,Suministros,Abierto
3629952,32670.0,3000.0,Servicios,Abierto simplificado
3634029,120000.0,70000.0,Servicios,Abierto
3634066,60000.0,50600.0,Servicios,Abierto
3635208,12000.0,8000.0,Servicios,Abierto simplificado
3635291,96000.0,42039.31,Servicios,Abierto
3635402,33818.18,15597.0,Servicios,Abierto simplificado
3635416,235475.21,188181.62,Obras,Abierto simplificado
3635519,12000.0,8000.0,Servicios,Abierto simplificado
3640639,189000.0,63000.0,Servicios,Abierto
3640719,87351.95,78180.0,Obras,Abierto simplificado
3640764,254659.99,190995.0,Obras,Abierto simplificado
3640766,95206.61,19300.0,Servicios,Abierto simplificado
3640879,73099.9,36989.0,Servicios,Abierto simplificado
3640896,218845.08,173739.19999999998,Suministros,Abierto
3646084,64462.81,38680.0,Servicios,Abierto
3646298,22320.0,22320.0,Suministros,Abierto simplificado
3646388,68000.0,21696.9,Servicios,Abierto simplificado
3652056,100750.16,83018.13,Obras,Abierto simplificado
3652275,388760.33,161983.47,Suministros,Abierto
3661840,32065.95,32065.95,Obras,Abierto simplificado
3661847,43700.0,28750.0,Servicios,Abierto simplificado
3661962,333488.59,225772.2,Servicios,Abierto
3662021,95206.62,60448.64,Servicios,Abierto simplificado
3662138,230611.85,186772.54,Obras,Abierto
3662182,208250.79,135531.0,Servicios,Abierto
3665706,309462.85,137631.37,Suministros,Abierto
3666957,112717.02,50012.64,Servicios,Abierto
3667011,56683.96,21780.0,Servicios,Abierto
3667034,219619.53,72472.21,Servicios,Abierto
3667187,250000.0,197500.0,Servicios,Abierto
3667314,82913.33,45325.95,Servicios,Abierto simplificado
3674813,98460.0,16410.0,Servicios,Abierto
3675017,8998.9,5399.34,Suministros,Abierto
3675029,47423.38,11144.64,Servicios,Abierto simplificado
3681961,144251.85,27740.739999999998,Suministros,Abierto
3681984,148881.19,8383.6,Suministros,Abierto
3681993,174012.13,5585.5,Suministros,Abierto
3682049,160000.0,72500.0,Servicios,Abierto
3682079,119044.99,99204.16,Suministros,Abierto
3682205,180235.59,7684.25,Suministros,Abierto
3682265,38534.4,32112.0,Servicios,Abierto
3682283,376859.5,314049.59,Suministros,Abierto
3687269,533974.72,305488.17,Obras,Abierto simplificado
3687294,57750.0,57575.0,Servicios,Abierto simplificado
3687306,494120.34,219897.0,Servicios,Abierto
3687343,57120.0,23201.34,Servicios,Abierto simplificado
3687392,67746.72,62710.06,Suministros,Abierto
3687548,64586.68,51400.0,Servicios,Abierto
3693262,147833.08,131781.83,Suministros,Abierto
3693349,51449.46,22477.78,Servicios,Abierto simplificado
3693367,116074.01,95936.0,Servicios,Abierto
3693380,132848.51,90772.16,Suministros,Abierto
3693381,48845.85,46403.56,Obras,Abierto simplificado
3698290,410618.25,68390.0,Suministros,Abierto
3698332,65425.0,64550.0,Suministros,Abierto simplificado
3698370,96768.0,27360.0,Servicios,Abierto simplificado
3698459,345000.0,278785.98,Obras,Abierto
3698511,303333.2,139999.93,Servicios,Abierto
3703414,29478.6,14203.380000000001,Suministros,Abierto simplificado
3703467,347107.41,282418.61,Obras,Abierto simplificado
3708252,40950.0,25044.7,Servicios,Abierto
3708378,87771.88,76800.39,Obras,Abierto simplificado
3708403,465000.0,117600.0,Servicios,Abierto
3708501,247933.88,224380.16,Obras,Abierto
3712778,122182.27,72918.18,Servicios,Abierto
3717198,140891.42,112684.96,Obras,Abierto simplificado
3717331,173085.08,132945.08,Obras,Abierto simplificado
3723593,244735.16,92785.54,Servicios,Abierto
3723609,18000.0,11400.0,Servicios,Abierto
3723631,198225.0,145001.59,Servicios,Abierto
3723648,53423.46,36322.31,Obras,Abierto simplificado
3723793,334932.62,152242.1,Suministros,Abierto
3723893,344898.0,97950.0,Servicios,Abierto
3728183,50702.25,39448.0,Obras,Abierto simplificado
