num_paralela,num_x,tercero,cod_op,op_2021,apli,importe,exp_gasto,exp_gestor,num_error,error
00159222B10003031,00159220340003407,*,2002100,00159221330000006,20221422  122AU  650,4445992.79,400000039266,1991140210023001425,1,No existe saldo para la aplicación 20221422  122AU  650     en la operación 00159220340001432
00159222B10003031,00159220340003407,*,2002100,00159221330000006,20221422  122AU  650,4445992.79,400000039266,1991140210023001425,2,Insuficiencia de saldo en situación aplicación 20221422  122AU  650     de importe TBSITGASCOR.
00159222B10003031,00159220340003407,*,2002100,00159221330000006,20221422  122AU  650,4445992.79,400000039266,1991140210023001425,3,Insuficiencia de saldo en Superproyecto-Aplicación 20221422  122A   65      de importe 4445992.79.
00159222B10003031,00159220340003407,*,2002100,00159221330000006,20221422  122AU  650,4445992.79,400000039266,1991140210023001425,4,Insuficiencia de saldo en Proyecto-Aplicación 20221422  122A   65      de importe 4445992.79.
00159222B10003031,00159220340003407,*,2002100,00159221330000006,20221422  122AU  650,4445992.79,400000039266,1991140210023001425,5,Clave 20221422  122A   65      inexistente en el fichero de importes TBSITEXPEDIENTE.
00159222B10003031,00159220340003407,*,2002100,00159221330000006,20221422  122AU  650,4445992.79,400000039266,1991140210023001425,6,Los campos DIR3 son requeridos
00159222B10003032,00159221310055364,000A32032039,2003000,00159221330002332,20221422  122AU  650,4445992.79 1991140210023001425,,1,No existe saldo para la aplicación 20221422  122AU  650     en la operación 00159220340003407,
00159222B10003032,00159221310055364,000A32032039,2003000,00159221330002332,20221422  122AU  650,4445992.79 1991140210023001425,,2,Insuficiencia de saldo en situación aplicación 20221422  122AU  650     de importe TBSITGASCOR.,
00159222B10003032,00159221310055364,000A32032039,2003000,00159221330002332,20221422  122AU  650,4445992.79 1991140210023001425,,3,Insuficiencia de saldo en Superproyecto-Aplicación 20221422  122A   65      de importe 4445992.79.,
00159222B10003032,00159221310055364,000A32032039,2003000,00159221330002332,20221422  122AU  650,4445992.79 1991140210023001425,,4,Insuficiencia de saldo en Proyecto-Aplicación 20221422  122A   65      de importe 4445992.79.,
00159222B10003032,00159221310055364,000A32032039,2003000,00159221330002332,20221422  122AU  650,4445992.79 1991140210023001425,,5,Clave 20221422  122A   65      inexistente en el fichero de importes TBSITEXPEDIENTE.,
00159222B10003033,00159220340001473,*,2001000,00159221330000007,20221422  122AU  650,897600.00,400000028278,1991140210023001426,1,Los campos DIR3 son requeridos
00159222B10003034,00159220340003410,*,2002100,00159221330000008,20221422  122AU  650,897600.00,400000039518,1991140210023001426,1,No existe saldo para la aplicación 20221422  122AU  650     en la operación 00159220340001473
00159222B10003034,00159220340003410,*,2002100,00159221330000008,20221422  122AU  650,897600.00,400000039518,1991140210023001426,2,Insuficiencia de saldo en situación aplicación 20221422  122AU  650     de importe TBSITGASCOR.
00159222B10003034,00159220340003410,*,2002100,00159221330000008,20221422  122AU  650,897600.00,400000039518,1991140210023001426,3,Insuficiencia de saldo en Superproyecto-Aplicación 20221422  122A   65      de importe 897600.
00159222B10003034,00159220340003410,*,2002100,00159221330000008,20221422  122AU  650,897600.00,400000039518,1991140210023001426,4,Insuficiencia de saldo en Proyecto-Aplicación 20221422  122A   65      de importe 897600.
00159222B10003034,00159220340003410,*,2002100,00159221330000008,20221422  122AU  650,897600.00,400000039518,1991140210023001426,5,Clave 20221422  122A   65      inexistente en el fichero de importes TBSITEXPEDIENTE.
00159222B10003034,00159220340003410,*,2002100,00159221330000008,20221422  122AU  650,897600.00,400000039518,1991140210023001426,6,Los campos DIR3 son requeridos
00159222B10003035,00159221310036688,000U05355722,2003000,00159221330001407,20221422  122AU  650,897600.00,400000010450,1991140210023001426,1,No existe saldo para la aplicación 20221422  122AU  650     en la operación 00159220340003410
00159222B10003035,00159221310036688,000U05355722,2003000,00159221330001407,20221422  122AU  650,897600.00,400000010450,1991140210023001426,2,Insuficiencia de saldo en situación aplicación 20221422  122AU  650     de importe TBSITGASCOR.
00159222B10003035,00159221310036688,000U05355722,2003000,00159221330001407,20221422  122AU  650,897600.00,400000010450,1991140210023001426,3,Insuficiencia de saldo en Superproyecto-Aplicación 20221422  122A   65      de importe 897600.
00159222B10003035,00159221310036688,000U05355722,2003000,00159221330001407,20221422  122AU  650,897600.00,400000010450,1991140210023001426,4,Insuficiencia de saldo en Proyecto-Aplicación 20221422  122A   65      de importe 897600.
00159222B10003035,00159221310036688,000U05355722,2003000,00159221330001407,20221422  122AU  650,897600.00,400000010450,1991140210023001426,5,Clave 20221422  122A   65      inexistente en el fichero de importes TBSITEXPEDIENTE.
00159222B10003035,00159221310036688,000U05355722,2003000,00159221330001407,20221422  122AU  650,897600.00,400000010450,1991140210023001426,6,Los campos DIR3 son requeridos
00159222B10003036,00159220340001899,*,2001000,00159221330000009,20221422  122AU  650,1040359.81,400000031166,1991140210023001429,1,Los campos DIR3 son requeridos
00159222B10003037,00159220340003738,*,2002100,00159221330000010,20221422  122AU  650,1040359.81,400000040003,1991140210023001429,1,No existe saldo para la aplicación 20221422  122AU  650     en la operación 00159220340001899
00159222B10003037,00159220340003738,*,2002100,00159221330000010,20221422  122AU  650,1040359.81,400000040003,1991140210023001429,2,Insuficiencia de saldo en situación aplicación 20221422  122AU  650     de importe TBSITGASCOR.
00159222B10003037,00159220340003738,*,2002100,00159221330000010,20221422  122AU  650,1040359.81,400000040003,1991140210023001429,3,Insuficiencia de saldo en Superproyecto-Aplicación 20221422  122A   65      de importe 1040359.81.
00159222B10003037,00159220340003738,*,2002100,00159221330000010,20221422  122AU  650,1040359.81,400000040003,1991140210023001429,4,Insuficiencia de saldo en Proyecto-Aplicación 20221422  122A   65      de importe 1040359.81.
00159222B10003037,00159220340003738,*,2002100,00159221330000010,20221422  122AU  650,1040359.81,400000040003,1991140210023001429,5,Clave 20221422  122A   65      inexistente en el fichero de importes TBSITEXPEDIENTE.
00159222B10003037,00159220340003738,*,2002100,00159221330000010,20221422  122AU  650,1040359.81,400000040003,1991140210023001429,6,Los campos DIR3 son requeridos
00159222B10003038,00159221310023212,000B02272490,2003000,00159221330000784,20221422  122AU  650,1040359.81,400000005289,1991140210023001429,1,No existe saldo para la aplicación 20221422  122AU  650     en la operación 00159220340003738
00159222B10003038,00159221310023212,000B02272490,2003000,00159221330000784,20221422  122AU  650,1040359.81,400000005289,1991140210023001429,2,Insuficiencia de saldo en situación aplicación 20221422  122AU  650     de importe TBSITGASCOR.
00159222B10003038,00159221310023212,000B02272490,2003000,00159221330000784,20221422  122AU  650,1040359.81,400000005289,1991140210023001429,3,Insuficiencia de saldo en Superproyecto-Aplicación 20221422  122A   65      de importe 1040359.81.
00159222B10003038,00159221310023212,000B02272490,2003000,00159221330000784,20221422  122AU  650,1040359.81,400000005289,1991140210023001429,4,Insuficiencia de saldo en Proyecto-Aplicación 20221422  122A   65      de importe 1040359.81.
00159222B10003038,00159221310023212,000B02272490,2003000,00159221330000784,20221422  122AU  650,1040359.81,400000005289,1991140210023001429,5,Clave 20221422  122A   65      inexistente en el fichero de importes TBSITEXPEDIENTE.
00159222B10003038,00159221310023212,000B02272490,2003000,00159221330000784,20221422  122AU  650,1040359.81,400000005289,1991140210023001429,6,Los campos DIR3 son requeridos
00159222B10003051,*,*,2001000,00159220330000554,20221422  122N1  660,50000.00,400000002570,1993140210015006645,1,Los campos DIR3 son requeridos
00159222B10003052,*,000A28107811,2002300,00159220330001426,20221422  122N1  660,50000.00,400000010501,1993140210015006645,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10003052
00159222B10003053,*,*,2001000,00159220330000583,20221422  122N1  660,100000.00,400000003539,1993140210015006651,1,Los campos DIR3 son requeridos
00159222B10003054,*,000B83385575,2002300,00159220330002906,20221422  122N1  660,100000.00,400000020570,1993140210015006651,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10003054
00159222B10003057,*,*,2001000,00159220330000843,20221422  122N1  660,10000.00,400000005966,1993140210015006761,1,Los campos DIR3 son requeridos
00159222B10003058,*,000A48179196,2002300,00159220330001574,20221422  122N1  660,10000.00,400000011133,1993140210015006761,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10003058
00159222B10003059,*,*,2001000,00159220330001333,20221422  122N1  660,52000.00,400000010081,1993140210015006904,1,Los campos DIR3 son requeridos
00159222B10003060,*,000B24319618,2002300,00159220330003175,20221422  122N1  660,52000.00,400000022695,1993140210015006904,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10003060
00159222B10003073,*,*,2001000,00159221330000184,20221422  122N1  660,260707.07,400000033753,1993140210015007942,1,Los campos DIR3 son requeridos
00159222B10003074,*,*,2002100,00159221330000185,20221422  122N1  660,260707.07,400000040042,1993140210015007942,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10003074
00159222B10003075,*,000A41050113,2003000,00159221330000870,20221422  122N1  660,260707.07,400000005997,1993140210015007942,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10003075
00159222B10003076,*,*,2001000,00159221330000186,20221422  122N1  660,29292.93,400000033759,1993140210015007943,1,Los campos DIR3 son requeridos
00159222B10003077,*,*,2002100,00159221330000187,20221422  122N1  660,29292.93,400000040043,1993140210015007943,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10003077
00159222B10003078,*,000A41050113,2003000,00159221330000873,20221422  122N1  660,29292.93,400000006110,1993140210015007943,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10003078
00159222B10003079,*,*,2001000,00159221330000371,20221422  122N1  660,25800.00,400000001366,1993140210015007957,1,Los campos DIR3 son requeridos
00159222B10003080,*,000A84039338,2002300,00159221330004367,20221422  122N1  660,25800.00,223012100297,1993140210015007957,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10003080
00159222B10003081,*,*,2001000,00159221330000370,20221422  122N1  660,189200.00,400000001364,1993140210015007958,1,Los campos DIR3 son requeridos
00159222B10003082,*,000A84039338,2002300,00159221330004365,20221422  122N1  660,189200.00,223012100295,1993140210015007958,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10003082
00159222B10003083,*,*,2001000,00159221330000448,20221422  122N1  660,150000.00,400000002369,1993140210015007964,1,Los campos DIR3 son requeridos
00159222B10003084,*,000B81035651,2002300,00159221330002504,20221422  122N1  660,150000.00,223012100344,1993140210015007964,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10003084
00159222B10003085,*,*,2001000,00159221330000675,20221422  122N1  660,90000.00,400000004232,1993140210015008010,1,Los campos DIR3 son requeridos
00159222B10003086,*,000A46146387,2002300,00159221330001199,20221422  122N1  660,90000.00,400000009019,1993140210015008010,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10003086
00159222B10003087,*,*,2001000,00159221330000676,20221422  122N1  660,22500.00,400000004234,1993140210015008011,1,Los campos DIR3 son requeridos
00159222B10003088,*,000A46146387,2002300,00159221330001200,20221422  122N1  660,22500.00,400000009023,1993140210015008011,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10003088
00159222B10003089,*,*,2001000,00159221330000677,20221422  122N1  660,67500.00,400000004236,1993140210015008012,1,Los campos DIR3 son requeridos
00159222B10003090,*,000A46146387,2002300,00159221330001201,20221422  122N1  660,67500.00,400000009035,1993140210015008012,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10003090
00159222B10003091,*,*,2001000,00159221330000717,20221422  122N1  660,50000.00,400000004556,1993140210015008040,1,Los campos DIR3 son requeridos
00159222B10003092,*,000A28880714,2002300,00159221330001198,20221422  122N1  660,50000.00,400000009011,1993140210015008040,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10003092
00159222B10003093,*,*,2001000,00159221330000735,20221422  122N1  660,100000.00,400000004918,1993140210015008050,1,Los campos DIR3 son requeridos
00159222B10003094,*,000A28599033,2002300,00159221330001138,20221422  122N1  660,100000.00,400000008486,1993140210015008050,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10003094
00159222B10003095,*,*,2001000,00159221330000787,20221422  122N1  660,100000.00,400000005349,1993140210015008070,1,Los campos DIR3 son requeridos
00159222B10003096,*,000A28157493,2002300,00159221330001444,20221422  122N1  660,100000.00,400000011175,1993140210015008070,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10003096
00159222B10003151,*,*,2001000,00159220330003583,20221422  122N1  660,209542.00,400000025999,2009140220006001342,1,Los campos DIR3 son requeridos
00159222B10003152,*,000A28102341,2002300,00159220330004025,20221422  122N1  660,209542.00,400000029631,2009140220006001342,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10003152
00159222B10003155,*,*,2001000,00159221330000094,20221422  122N1  660,450000.00,400000015627,2009140220006001414,1,Los campos DIR3 son requeridos
00159222B10003156,*,000B82497223,2002300,00159221330000095,20221422  122N1  660,450000.00,400000039313,2009140220006001414,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10003156
00159222B10003157,*,*,2001000,00159221330001263,20221422  122N1  660,213460.00,400000009603,2009140220006001511,1,Los campos DIR3 son requeridos
00159222B10003158,*,000A48179196,2002300,00159221330001928,20221422  122N1  660,213460.00,223012100635,2009140220006001511,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10003158
00159222B10003159,*,*,2001000,00159220330000996,20221422  122N1  660,130000.00,400000006018,2017140220004000192,1,Los campos DIR3 son requeridos
00159222B10003160,*,000A28599033,2002300,00159220330001740,20221422  122N1  660,130000.00,400000012596,2017140220004000192,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10003160
00159222B10003171,*,*,2001000,00159221330000560,20221422  122N1  660,114658.44,400000003223,2017140220004000238,1,Los campos DIR3 son requeridos
00159222B10003172,*,000A80651631,2002300,00159221330000783,20221422  122N1  660,114658.44,400000005275,2017140220004000238,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10003172
00159222B10003173,*,*,2001000,00159221330000492,20221422  122N1  660,500000.00,400000002716,2018140220004000017,1,Los campos DIR3 son requeridos
00159222B10003174,*,000A28599033,2002300,00159221330000750,20221422  122N1  660,500000.00,400000004778,2018140220004000017,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10003174
00159222B10003177,*,*,2001000,00159221330000650,20221422  122N1  660,18500.00,400000004022,2018140220004000038,1,Los campos DIR3 son requeridos
00159222B10003178,*,000S2830284B,2002300,00159221330002096,20221422  122N1  660,18500.00,223012100403,2018140220004000038,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10003178
00159222B10003179,*,*,2001000,00159221330000734,20221422  122N1  660,1000000.00,400000004913,2018140220004000039,1,Los campos DIR3 son requeridos
00159222B10003180,*,000S2830284B,2002300,00159221330001772,20221422  122N1  660,1000000.00,223012100454,2018140220004000039,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10003180
00159222B10003181,*,*,2001000,00159221330000786,20221422  122N1  660,50000.00,400000005347,2018140220004000041,1,Los campos DIR3 son requeridos
00159222B10003182,*,000A28157493,2002300,00159221330001555,20221422  122N1  660,50000.00,400000011831,2018140220004000041,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10003182
00159222B10003189,*,*,2001000,00159221330000639,20221422  122N1  660,200000.00,400000003930,2018140220005000253,1,Los campos DIR3 son requeridos
00159222B10003190,*,000A28006104,2002300,00159221330001925,20221422  122N1  660,200000.00,223012100398,2018140220005000253,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10003190
00159222B10003191,*,*,2001000,00159221330000640,20221422  122N1  660,200000.00,400000003931,2018140220005000253,1,Los campos DIR3 son requeridos
00159222B10003192,*,000A28006104,2002300,00159221330001926,20221422  122N1  660,200000.00,223012100399,2018140220005000253,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10003192
00159222B10003195,*,*,2001000,00159220330002991,20221422  122N1  660,330000.00,400000021114,2018140220005000268,1,Los campos DIR3 son requeridos
00159222B10003196,*,000A28599033,2002300,00159220330003906,20221422  122N1  660,330000.00,400000028286,2018140220005000268,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10003196
00159222B10003197,*,*,2001000,00159221330001419,20221422  122N1  660,250000.00,400000011180,2018140220005000274,1,Los campos DIR3 son requeridos
00159222B10003198,*,000B83385575,2002300,00159221330001927,20221422  122N1  660,250000.00,223012100645,2018140220005000274,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10003198
00159222B10003199,*,*,2001000,00159220330000230,20221422  122N1  660,95000.00,400000012120,2018140220005000292,1,Los campos DIR3 son requeridos
00159222B10003200,*,*,2002100,00159220330000231,20221422  122N1  660,95000.00,400000030792,2018140220005000292,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10003200
00159222B10003201,*,000B83385575,2003000,00159220330000895,20221422  122N1  660,95000.00,400000005963,2018140220005000292,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10003201
00159222B10003202,*,*,2001000,00159219330001612,20221422  122N1  660,1947394.30,400000014419,2018140220005000301,1,Los campos DIR3 son requeridos
00159222B10003203,*,000S2830284B,2002300,00159219330002776,20221422  122N1  660,1947394.30,400000025762,2018140220005000301,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10003203
00159222B10003204,*,*,2001000,00159221330000948,20221422  122N1  660,20000.00,400000006999,2018140220005000367,1,Los campos DIR3 son requeridos
00159222B10003205,*,000A28773299,2002300,00159221330001380,20221422  122N1  660,20000.00,400000010902,2018140220005000367,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10003205
00159222B10003212,*,*,2001000,00159221330000188,20221422  122N1  660,1500000.00,400000028347,2018140220005000783,1,Los campos DIR3 son requeridos
00159222B10003213,*,*,2002100,00159221330000189,20221422  122N1  660,1500000.00,400000039513,2018140220005000783,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10003213
00159222B10003214,*,000B83385575,2003000,00159221330000751,20221422  122N1  660,1500000.00,400000004784,2018140220005000783,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10003214
00159222B10003215,*,*,2001000,00159221330000559,20221422  122N1  660,15000.00,400000003219,2018140220005000789,1,Los campos DIR3 son requeridos
00159222B10003216,*,000A28599033,2002300,00159221330000933,20221422  122N1  660,15000.00,400000006123,2018140220005000789,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10003216
00159222B10003217,*,*,2001000,00159221330000574,20221422  122N1  660,500000.00,400000003309,2018140220005000790,1,Los campos DIR3 son requeridos
00159222B10003218,*,000A28157493,2002300,00159221330002845,20221422  122N1  660,500000.00,223012100388,2018140220005000790,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10003218
00159222B10003219,*,*,2001000,00159221330000654,20221422  122N1  660,100000.00,400000003983,2018140220005000796,1,Los campos DIR3 son requeridos
00159222B10003220,*,000A28599033,2002300,00159221330001137,20221422  122N1  660,100000.00,400000008484,2018140220005000796,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10003220
00159222B10003221,*,*,2001000,00159221330000667,20221422  122N1  660,1000000.00,400000004181,2018140220005000797,1,Los campos DIR3 son requeridos
00159222B10003222,*,000S2830284B,2002300,00159221330001546,20221422  122N1  660,1000000.00,400000011724,2018140220005000797,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10003222
00159222B10003235,*,*,2001000,00159221330000731,20221422  122N1  660,30000.00,400000004831,2018140220006000405,1,Los campos DIR3 son requeridos
00159222B10003236,*,000A28880714,2002300,00159221330001230,20221422  122N1  660,30000.00,400000009375,2018140220006000405,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10003236
00159222B10003241,*,*,2001000,00159220330000995,20221422  122N1  660,60000.00,400000003622,2018140220006000410,1,Los campos DIR3 son requeridos
00159222B10003242,*,000B83385575,2002300,00159220330003957,20221422  122N1  660,60000.00,400000028833,2018140220006000410,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10003242
00159222B10003245,*,*,2001000,00159221330000737,20221422  122N1  660,115000.00,400000004964,2018140220006000449,1,Los campos DIR3 son requeridos
00159222B10003246,*,000A28157493,2002300,00159221330001567,20221422  122N1  660,115000.00,400000012066,2018140220006000449,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10003246
00159222B10003247,*,*,2001000,00159221330000738,20221422  122N1  660,85000.00,400000004966,2018140220006000449,1,Los campos DIR3 son requeridos
00159222B10003248,*,000A28006104,2002300,00159221330004305,20221422  122N1  660,85000.00,223012100459,2018140220006000449,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10003248
00159222B10003251,*,*,2001000,00159221330000372,20221422  122N1  660,50000.00,400000001373,2018140220006000468,1,Los campos DIR3 son requeridos
00159222B10003252,*,000A28880714,2002300,00159221330002402,20221422  122N1  660,50000.00,223012100301,2018140220006000468,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10003252
00159222B10003253,*,*,2001000,00159221330001262,20221422  122N1  660,225000.00,400000009599,2018140220006000475,1,Los campos DIR3 son requeridos
00159222B10003254,*,000B83385575,2002300,00159221330001718,20221422  122N1  660,225000.00,400000009599,2018140220006000475,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10003254
00159222B10003279,*,*,2001000,00159218330000115,20221422  122M1  205,411.40,400000000073,,1,Los campos DIR3 son requeridos
00159222B10003280,*,000B82080177,2002300,00159218330000581,20221422  122M1  205,411.40,400000005797,,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10003280
00159222B10003281,*,*,2001000,00159218330000317,20221422  122M1  205,725.46,400000003348,,1,Los campos DIR3 son requeridos
00159222B10003282,*,000A28208601,2002300,00159218330000593,20221422  122M1  205,725.46,400000006173,,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10003282
00159222B10003283,*,*,2001000,00159218330004174,20221422  122M1  22706,394452.45,400000023293,,1,Los campos DIR3 son requeridos
00159222B10003284,*,000A46354429,2002300,00159218330004688,20221422  122M1  22706,394452.45,400000028757,,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10003284
00159222B10003285,*,*,2001000,00159219330000245,20221422  122M3  204,9000.00,400000000669,,1,Los campos DIR3 son requeridos
00159222B10003286,*,000A12363529,2002300,00159219330000719,20221422  122M3  204,9000.00,400000006581,,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10003286
00159222B10003287,*,*,2001000,00159219330000303,20221422  122M3  22799,1048500.00,400000001615,,1,Los campos DIR3 son requeridos
00159222B10003288,*,000U88438668,2002300,00159219330002092,20221422  122M3  22799,1048500.00,400000017846,,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10003288
00159222B10003289,*,*,2001000,00159219330001413,20221422  122M1  22706,361358.38,400000013374,,1,Los campos DIR3 son requeridos
00159222B10003290,*,000A28126274,2002300,00159219330002105,20221422  122M1  22706,361358.38,400000018610,,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10003290
00159222B10003291,*,*,2001000,00159219330002227,20221422  122M1  22799,90738.00,400000020679,,1,Los campos DIR3 son requeridos
00159222B10003292,*,000B86456860,2002300,00159219330002581,20221422  122M1  22799,90738.00,400000023375,,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10003292
00159222B10003293,*,*,2001000,00159220330000086,20221422  121M3  22706,82134.00,400000003796,,1,Los campos DIR3 son requeridos
00159222B10003294,*,*,2002100,00159220330000088,20221422  121M3  22706,82134.00,400000006026,,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10003294
00159222B10003295,*,000A28599033,2003000,00159220330000090,20221422  121M3  22706,82134.00,400000017284,,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10003295
00159222B10003296,*,*,2001000,00159220330000086,20221422  121M3  22706,66397.75,400000003796,,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10003296
00159222B10003297,*,*,2002100,00159220330000088,20221422  121M3  22706,66397.75,400000006026,,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10003297
00159222B10003298,*,000A86405305,2003000,00159220330000091,20221422  121M3  22706,66397.75,400000017288,,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10003298
00159222B10003299,*,*,2001000,00159220330000098,20221422  121M3  22706,61710.01,400000008895,,1,Los campos DIR3 son requeridos
00159222B10003300,*,*,2002100,00159220330000099,20221422  121M3  22706,61710.01,400000011450,,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10003300
00159222B10003301,*,000A86405305,2003000,00159220330000100,20221422  121M3  22706,61710.01,400000022483,,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10003301
00159222B10003302,*,*,2001000,00159220330000103,20221422  121N1  205,21080.24,400000026294,,1,Los campos DIR3 son requeridos
00159222B10003303,*,*,2002100,00159220330000104,20221422  121N1  205,21080.24,400000036274,,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10003303
00159222B10003304,*,000A28122125,2003000,00159220330000105,20221422  121N1  205,21080.24,400000038006,,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10003304
00159222B10003305,*,*,2001000,00159220330000106,20221422  122M1  215,13842.78,400000026297,,1,Los campos DIR3 son requeridos
00159222B10003306,*,*,2002100,00159220330000107,20221422  122M1  215,13842.78,400000036278,,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10003306
00159222B10003307,*,000A28122125,2003000,00159220330000108,20221422  122M1  215,13842.78,400000038047,,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10003307
00159222B10003308,*,*,2001000,00159220330000109,20221422  122M1  205,9017.98,400000026298,,1,Los campos DIR3 son requeridos
00159222B10003309,*,*,2002100,00159220330000110,20221422  122M1  205,9017.98,400000036280,,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10003309
00159222B10003310,*,000A28122125,2003000,00159220330000111,20221422  122M1  205,9017.98,400000037988,,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10003310
00159222B10003311,*,*,2001000,00159220330000680,20221422  121M3  22706,159692.61,400000004436,,1,Los campos DIR3 son requeridos
00159222B10003312,*,000A28599033,2002300,00159220330002664,20221422  121M3  22706,159692.61,400000018917,,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10003312
00159222B10003313,*,*,2001000,00159220330000703,20221422  122M3  22200,15166.67,400000004721,,1,Los campos DIR3 son requeridos
00159222B10003314,*,000A82018474,2002300,00159220330001140,20221422  122M3  22200,15166.67,400000008530,,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10003314
00159222B10003315,*,*,2001000,00159220330001044,20221422  122M1  205,6051.21,400000008029,,1,Los campos DIR3 son requeridos
00159222B10003316,*,000A78053634,2002300,00159220330001815,20221422  122M1  205,6051.21,400000013369,,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10003316
00159222B10003317,*,*,2001000,00159220330001060,20221422  122M3  22200,9480.00,400000008118,,1,Los campos DIR3 son requeridos
00159222B10003318,*,000B02417723,2002300,00159220330001725,20221422  122M3  22200,9480.00,400000012787,,1,La operación de enlace no está todavía contabilizada para la operacion de la paralela interna 00159222B10003318
00159222B10003319,*,*,2001000,00159220330001199,20221422  122M1  22706,45000.00,400000009282,,1,Los campos DIR3 son requeridos
